,나이,성별,건성,지성,모름,건조함,과잉피지,여드름,좁쌀,홍조&예민,복합성,기미&잡티,미백앰플,수분라이트,수분앰플,쑥앰플,진정앰플
2150,5.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2151,4.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2152,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2153,4.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2154,6.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2155,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2156,6.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2157,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2158,3.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
2159,5.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
2160,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2161,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2162,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2163,3.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2164,6.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2165,5.0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
2166,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2167,4.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2168,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2169,6.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2170,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2171,8.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2172,5.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2173,7.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2174,3.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2175,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2176,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2177,4.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2178,3.0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
2179,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2180,4.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2181,5.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2182,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2183,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2184,5.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2185,3.0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
2186,4.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2187,4.0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
2188,4.0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
2189,4.0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
2190,2.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2191,5.0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0
2192,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2193,6.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2194,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2195,3.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2196,3.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
2197,8.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2198,4.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
2199,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2200,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2201,4.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2202,6.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2203,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2204,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2205,3.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2206,4.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
2207,3.0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
2208,3.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
2209,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
2210,2.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2211,2.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
2212,8.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2213,4.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2214,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2215,3.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2216,4.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
2217,3.0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
2218,6.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2219,4.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2220,4.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2221,2.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2222,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2223,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2224,5.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2225,4.0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
2226,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2227,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2228,4.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2229,2.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
2230,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2231,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2232,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2233,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2234,6.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2235,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2236,8.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2237,5.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2238,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2239,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2240,4.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2241,3.0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
2242,2.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2243,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2244,2.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2245,4.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2246,5.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2247,3.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2248,4.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2249,4.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
2250,6.0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
2251,2.0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
2252,8.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2253,4.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2254,3.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2255,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2256,6.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2257,3.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2258,5.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2259,6.0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
2260,3.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2261,3.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
2262,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2263,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2264,3.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2265,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2266,4.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2267,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2268,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2269,4.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2270,3.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2271,5.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2272,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2273,5.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2274,4.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2275,4.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2276,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2277,3.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2278,5.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2279,2.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2280,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2281,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2282,2.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2283,8.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2284,3.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
2285,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2286,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2287,2.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
2288,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2289,3.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2290,4.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
2291,6.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2292,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2293,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2294,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2295,3.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2296,4.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2297,5.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2298,2.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
2299,8.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2300,8.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2301,4.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2302,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2303,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2304,4.0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2305,5.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2306,4.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
2307,4.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2308,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2309,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2310,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2311,3.0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
2312,2.0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
2313,4.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2314,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2315,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2316,5.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2317,5.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2318,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2319,4.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2320,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2321,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2322,4.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2323,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2324,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2325,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2326,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2327,4.0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
2328,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2329,2.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2330,5.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2331,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2332,5.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2333,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2334,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2335,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2336,6.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2337,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2338,4.0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
2339,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2340,3.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2341,2.0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2342,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2343,3.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2344,6.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
2345,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2346,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2347,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2348,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2349,2.0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
2350,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2351,5.0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
2352,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2353,3.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2354,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2355,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2356,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2357,4.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
2358,4.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2359,4.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2360,8.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2361,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2362,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2363,1.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2364,4.0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
2365,6.0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
2366,5.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2367,8.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2368,5.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2369,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2370,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2371,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2372,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2373,4.0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
2374,2.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
2375,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2376,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2377,5.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2378,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2379,6.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2380,4.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2381,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2382,2.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
2383,2.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
2384,4.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2385,4.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2386,6.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2387,4.0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
2388,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2389,6.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2390,2.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
2391,2.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
2392,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2393,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2394,6.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2395,4.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
2396,6.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2397,3.0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
2398,3.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
2399,2.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2400,2.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2401,3.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2402,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2403,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2404,4.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2405,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2406,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2407,4.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2408,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2409,5.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2410,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2411,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2412,3.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
2413,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2414,3.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
2415,8.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2416,6.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2417,7.0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
2418,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2419,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2420,2.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2421,3.0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
2422,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2423,8.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2424,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2425,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2426,5.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
2427,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2428,5.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
2429,3.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2430,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2431,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2432,4.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2433,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2434,5.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2435,7.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2436,7.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
2437,7.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2438,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2439,3.0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
2440,1.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2441,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2442,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2443,6.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2444,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2445,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2446,7.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2447,4.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
2448,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2449,8.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2450,4.0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
2451,8.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2452,3.0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
2453,6.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2454,3.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2455,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2456,4.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2457,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2458,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2459,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2460,3.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
2461,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2462,2.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
2463,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2464,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2465,4.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2466,6.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2467,6.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2468,4.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
2469,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2470,4.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2471,3.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2472,5.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2473,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2474,3.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2475,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2476,3.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2477,3.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2478,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2479,8.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2480,3.0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
2481,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2482,5.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2483,4.0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2484,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2485,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2486,3.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2487,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2488,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2489,8.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2490,3.0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
2491,2.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
2492,4.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2493,3.0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0
2494,5.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2495,3.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2496,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2497,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2498,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2499,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2500,3.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2501,3.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
2502,5.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2503,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2504,6.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2505,5.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
