,content,date,like,place,tags
10,레노덤 동영상  너무 잘 나왔네요^^#레노덤 #데이롱비비크림 #바크로 #래디언스크림 #앰플,2021-03-10,0,,"['#레노덤', '#데이롱비비크림', '#바크로', '#래디언스크림', '#앰플']"
11,✅단 일주일만 40%할인 로렌페리스 리커버리 3초 수분세럼아직도 모르시나요 ?SNS 인플루언서들이 열광한 그 제품 !유행은 이유가 있는법 !3초만에 내 피부에일어나는 기적을 경험해보세요.,2021-03-10,"1,099",,[]
12,"-화학성분으로 지친 피부저희 올로아36에서 힐링하세요톤과 결을 위한 하루앰플#푸코잔틴항산화앰플 쉼과 회복을 위한 하루마스크팩#푸코잔틴EGF마스크팩🏷 홈페이지, 네이버 스토어팝에서 확인 가능𝐓𝐨𝐝𝐚𝐲 𝐟𝐨𝐫 𝐦𝐞 𝐓𝐨𝐦𝐨𝐫𝐫𝐨𝐰 𝐟𝐨𝐫 𝐮𝐬푸코잔틴하세요🤍#식물성플랑크톤 #푸코잔틴 #항산화 #앰플 #마스크팩 #친환경화장품 #착한성분 #클린뷰티 #데일리 #올로아36 #oloa36",2021-03-10,11,,"['#푸코잔틴항산화앰플', '#푸코잔틴EGF마스크팩🏷', '#식물성플랑크톤', '#푸코잔틴', '#항산화', '#앰플', '#마스크팩', '#친환경화장품', '#착한성분', '#클린뷰티', '#데일리', '#올로아36', '#oloa36']"
13,Acne peeling with LED light# algnate mask#deep cleans#vitamin C# 여드름 피부 관리#1회만 해도 다르다# 재생 관리#앰플 관리#,2021-03-10,"저 
좋아요
를 눌러보세",,"['#deep', '#vitamin', '#1회만', '#앰플']"
14,"안녕하세요. 더셀입니다. 더셀은 지난 1월 11일 The Slow Aging Project의 첫 제품, How You Glow 앰플을 선보였는데 어느덧 두달이 되었네요. 피부가 건강하면 본연의 아름다움을 더욱 자신있게 누릴 수 있습니다. SLOW 의 본질적인 의미는 ‘더딘, 천천히 움직이는, 완행의' 인데요. 노화의 단계를 완만하고 느리게 다듬어내 생체 시간에서 가장 건강하고 아름다운피부를 경험하는 것.더셀이 이야기하는 슬로우 에이징입니다.더셀에 관심가져주시고 응원해주신 모든분들께 깊은 감사의 말씀드립니다. 많은분들께 더 아름답고 건강한 에너지를 드릴수 있는 더셀이 되도록 노력하겠습니다. 가장 건강하고 아름다운 나의 오늘, 오늘부터 #슬로우에이징프로젝트 #하우유글로우앰플✔️ 언제나 무료배송✔️ 스토어찜 및 첫구매 1,000원 할인✔️ 제품구입: 프로필 링크 Go!",2021-03-10,12,,"['#슬로우에이징프로젝트', '#하우유글로우앰플✔️']"
15,R͜͡o͜͡n͜͡e͜͡t͜͡t͜͡e͜͡s͜͡ఌ🌷#로네츠 #후기사진 과 #글 :)🪄극강의 쫀득함과 주름개선 크림 #더윤로네츠 #스킨체인지 기능성 크림 추천드려여🥰-배우 최성희님이 광고하는 믿고 쓰는 식약청인증원료에용 비타민E가 들어있어꾸준히바르면 미백 효과도확실히 보이더라구요!!❣️-줄기세포 배양액 성분이 함유된 크림으로 피부에빠르게 흡수되어 콜라겐을 형성해주어 주름개선에효과적인 짱좋습니당!타제품과 다르게 바르는 즉시물광 피부가 되더라구용..광채피부...😲수분 지속 시간도 70시간!울님들 피부주름관리 제품으로완전 츄천드려여..비싼값어치를 하는 제품이라구생각 합니다..💪🏻👍🏻👍🏻👍🏻- @luv_genie__ 님의 후기글 中-저희 '로 네 츠🌷'의 애정과이쁘신 사진과 정성스러운 후기글감사합니다🧡,2021-03-10,20,,"['#로네츠', '#후기사진', '#글', '#더윤로네츠', '#스킨체인지']"
16,#제품제공주근깨와 영원히 이별할 순 없어도더 생기지는 말아야지 하는 마음으로비타민C 케어를 열심히하고 있어요#샤르벨라 비타씨-20 앰플을 소개합니다피부흡수율이 가장 높은 20% 비타씨 성분을 함유하고 있어서정말 겉뿐만 아니라 피부 속까지 스며드는 순수 비타민C에요스포이드를 활용하여 얼굴에 도포하면또르르 흐를 정도로 촉촉한 제품인데흡수 후에는 딱! 스며들어 적당한 쫀득함이 느껴졌어요주말부터 매일 사용중인데 피부톤도 좀 환해진 느낌 🤗❗지금 샤르벨라에서는 3월을 맞이하여 샤심삼일 이벤트 중❗◾비타씨-20 앰플 up to 55% OFF◾주사기 앰플라인 33% OFF◾3월 한달간 추가 3천원 할인 + 무료배송3일만에 느껴지는 변화찐비타민C라 가능한 것 같아요 :),2021-03-10,24,,"['#제품제공주근깨와', '#샤르벨라']"
17,#ㅇ니스프리 #블랙티유스인핸싱앰플 #블랙티앰플 #대용량 #오프라인 #출시온라인 전용이였던 블랙티앰플대용량50ml고객님들께서 많은사랑과 요청으로이니스프리 오프라인 매장에서도 만나볼수있게 되었어요~♥이게 다 #고객님 #덕분에 블랙티앰플이 너무 좋은데 빨리 떨어져서마음이 아프셧다고 하셔서저는 항상 샘플로 블랙티구매하시면 더 챙겨드렷는데 ㅠㅠ..인제 50ml가 나와서고객님의 마음 아프게끔 안해도 되서기뻐요😉😍😘😚그래서 갑자기 하는 이벤트☺😚🚚😉😘 🙆📢📢📢📢📢📢📢📢📢📢📢📢📢📢🙊#이니스프리조선대점 #단독 #이벤트블랙티대용량 구매하시면블랙티앰플 30ml 본품용량(35000원상당) 증정해요^^🙊🙊심지어 지금은 25%할인 하는중이라는거~★★완전 큰혜택 놓치지마세요^^할인과 정품용량샘플까지^^♥이니스프리조선대점이라서 가능한 이벤트😘🙆😎😙👍🙉🙊🙊🙊📢📢📢📢디엠문의주세요~😚☺📞📞📞#디엠#선착순#한정수량#이벤트#조선대학교#동명동#앰플#에센스#조선대점 만 하는 행사이니#빠르게 문의주세요😚🙆고객님께서 매장에서 누리셨던할인과 적립 샘플 그리고 3만원이상 구매시#무료배송🚚 까지전국민의 pick♥매장이 될때까지 이니스프리조선대점을 많이 사랑해주세요,2021-03-10,7,Chosun University,"['#ㅇ니스프리', '#블랙티유스인핸싱앰플', '#블랙티앰플', '#대용량', '#오프라인', '#출시온라인', '#고객님', '#덕분에', '#이니스프리조선대점', '#단독', '#이벤트블랙티대용량', '#디엠', '#선착순', '#한정수량', '#이벤트', '#조선대학교', '#동명동', '#앰플', '#에센스', '#조선대점', '#빠르게', '#무료배송🚚']"
18,아름다움을 위한꾸준한 안티에이징은 필수!리제닌 리바이탈라이징 앰플#리제닌 #앰플 #앰플세트 #셀럽뷰티3 #셀럽뷰티3앰플 #셀럽뷰티3추천 #이시영앰플 #이시영추천 #정혜성앰플 #정혜성추천 #연예인앰플 #여배우앰플 #연예인화장품#여배우화장품 #효도선물 #효도앰플 #모녀앰플 #모녀템 #효도템 #환절기 #안티에이징 #필수템 # 탱탱 #촉촉 #데일리,2021-03-10,0,,"['#리제닌', '#앰플', '#앰플세트', '#셀럽뷰티3', '#셀럽뷰티3앰플', '#셀럽뷰티3추천', '#이시영앰플', '#이시영추천', '#정혜성앰플', '#정혜성추천', '#연예인앰플', '#여배우앰플', '#연예인화장품', '#여배우화장품', '#효도선물', '#효도앰플', '#모녀앰플', '#모녀템', '#효도템', '#환절기', '#안티에이징', '#필수템', '#촉촉', '#데일리']"
19,⠀29cm X LEBAB. ⠀⠀레바브가 ⠀온라인 셀렉트샵 29cm의 ⠀수요입점회를 통해 론칭 되었습니다. ⠀⠀만나서 반갑습니다. ⠀⠀https://www.29cm.co.kr/shop/brand/12262⠀⠀⠀⠀⠀#뷰티 #화장품 #앰플 #cosmetics #vegan #beauty #기초화장품 #피부 #koreanmakeup #koreanskincare #environment #친환경 #세럼 #종이화장품 #savetheplanet #plasticfree #oilfree #피부관리 #29cm,2021-03-10,3,,"['#뷰티', '#화장품', '#앰플', '#cosmetics', '#vegan', '#beauty', '#기초화장품', '#피부', '#koreanmakeup', '#koreanskincare', '#environment', '#친환경', '#세럼', '#종이화장품', '#savetheplanet', '#plasticfree', '#oilfree', '#피부관리', '#29cm']"
20,#제품협찬 더샘 디 에센셜 비타 씨 브라이트닝 앰플 순도 99% 영국산 비타민 C 21% 함유 순도 99%의 영국산 비타민 C 21%를 함유하여 거친 피부결을 매끄럽게 가꿔주고 피부를 환하게 밝혀주는 광채 앰플 마스크로 인해 상처받아 칙칙한 피부를 위한 앰플 더샘 디 에센셜 비타 씨브라이트닝 앰플 피부의 생기를 위해~~ 피부결 정돈을 위해~~ 매일 사용하면 칙칙했던 피부가 밝아지고 피부결이 매끄러워집니다 ..........#더샘 #더샘_디에센셜비타씨브라이트닝앰플 #앰플 #더샘앰플 #영국산비타민씨 #광채앰플 #순도99 #영국산비타민씨 #선팔하면맞팔 #일상 #맞팔환영 #followforfollowback #follow4like #followme #소통 #좋반 #좋테 #좋아요테러 #좋반테러,2021-03-10,32,,"['#제품협찬', '#더샘', '#더샘_디에센셜비타씨브라이트닝앰플', '#앰플', '#더샘앰플', '#영국산비타민씨', '#광채앰플', '#순도99', '#영국산비타민씨', '#선팔하면맞팔', '#일상', '#맞팔환영', '#followforfollowback', '#follow4like', '#followme', '#소통', '#좋반', '#좋테', '#좋아요테러', '#좋반테러']"
21,"(인생템 공구중)스킨바이블 공구 마지막날이에요 :)너무 부드럽고 순해서 데일리 클렌저로 최고인 폼클렌저화이트헤드&블랙헤드 제거, 모공축소에 좋은 필오프팩유수분밸런스도 맞춰주고, 자극 전혀 없는 착한 버블토너바르는순간 피부에 수분이 쫘악 채워지는 하이드로앰플클렌징폼 : 12,900원필오프팩 : 15,900원버블토너 : 14,900원하이드로앰플 : 24,900원4종세트 : 58,000원 (정가 180,000원)피부타입별 스킨바이블 사용방법에따라한달동안 사용해보시면놀라운 변화를 느끼실 수가 있답니당❣혼자쓰기 아까운 인생템, 찐추천템함께 하실분들프로필 링크타고 들어오세용👋💗#광고#공구 #스킨바이블 #오가베베 #클렌징폼 #필오프팩 #토너 #앰플 #최저가 #무료배송",2021-03-10,92,,"['#광고', '#공구', '#스킨바이블', '#오가베베', '#클렌징폼', '#필오프팩', '#토너', '#앰플', '#최저가', '#무료배송']"
22,#제품협찬집에서 뷰티케어하기!비에프엠플  바르고  피부탄력  느껴지고 ~일주일에 한  번 앰플관리 열심히 하기 도전😙#울트라브이 #홈뷰티#크림 #앰플 #뷰티스타그램 #울트라브이코스메틱 #울트라브이 화장품 #앰플관리피부에 촉촉하게 발림성  좋고 매끄러운 느낌  더 좋네요~^^🥰앰플 한 병으로 피부 관리 하고 기분 좋아지고~피부 탄력과 윤기가 느껴지는 매력 앰플이네!,2021-03-10,"저 
좋아요
를 눌러보세",,"['#제품협찬집에서', '#울트라브이', '#홈뷰티', '#크림', '#앰플', '#뷰티스타그램', '#울트라브이코스메틱', '#울트라브이', '#앰플관리피부에']"
23,#앰플 #앰플추천,2021-03-10,0,"Incheon, South Korea","['#앰플', '#앰플추천']"
24,R͜͡o͜͡n͜͡e͜͡t͜͡t͜͡e͜͡s͜͡ఌ🌷그냥 이 사진과 함께 이 노래를 들어보세요🎼섬의편지 - 난 당신이 좋아요. #봄#벚꽃#SPRING#봄단장#피부#스킨#마이크로바이옴#앰플#꽃#크림#필오프팩#마스크팩.,2021-03-10,8,,"['#봄', '#벚꽃', '#SPRING', '#봄단장', '#피부', '#스킨', '#마이크로바이옴', '#앰플', '#꽃', '#크림', '#필오프팩', '#마스크팩.']"
25,❤︎ #부활초미스트 #특가공구중.오로지 피부에 집중하여순간의 반짝임이 아닌 속 수분을 담아 겉광까지 ✨..분사 이후 1시간이 채 안되서 수분력이 날라가 버리는도돌이표 정제수 미스트는 이제 그만🙏🏻.피부 스스로 자생력을 키워 피부 코어가 좋아지는 미스트 선택하세요..한쪽 손등에만 뿌리고  시간이 조금 지난 뒤 양 쪽 손등 비교해보시면 느끼실거에요뿌린 쪽의  촉촉함과 생기 있는 피부 표현을요 🤍...#배송공지🚨 첫 날 주문 해주신 분들 원래대로라면 오늘부터 순차적으로 받으셔야 하는데 택배사의 물량 폭주로 늦게 수거가 되었다고 전달 받았어요.. 운송장도 어제 저녁에 모두 보내드리긴 했는데 ㅠ 조금 지연이 된 것 같아요 😭😭기다려 주시는 분들 많으신데 너무 죄송하게도 하루 늦어질것 같아요 🙏🏻 .✔️오늘 발송은  1시까지 주문 받을게요 .당신의 하루에 아름다움을 드립니다 .#오브마리 ..,2021-03-10,0,,"['#부활초미스트', '#특가공구중.오로지', '#배송공지🚨', '#오브마리']"
26,🤍모닝 비피다팩 😆좋은아침이에요-!✔️피부결정리+수분공급동시에 되는건 역시 비피다 👍🏻#라돌체뷰티 #홈케어 #비피다,2021-03-10,81,,"['#라돌체뷰티', '#홈케어', '#비피다']"
27,#sncosmetic#sn코스메틱#cotop#cotop화장품#코탑#코탑5종세트#워시파우더#토너#에센스#세럼#앰플#영양크림#미백#영양#수분#화이트닝#피부관리#홈케어#피부관리실#에스테틱#코스메틱#화장품#에스테틱화장품#뷰티그램#뷰티#화장품#원주피부관리#강릉피부관리#춘천피부관리#제천피부관리,2021-03-10,7,,"['#sncosmetic', '#sn코스메틱', '#cotop', '#cotop화장품', '#코탑', '#코탑5종세트', '#워시파우더', '#토너', '#에센스', '#세럼', '#앰플', '#영양크림', '#미백', '#영양', '#수분', '#화이트닝', '#피부관리', '#홈케어', '#피부관리실', '#에스테틱', '#코스메틱', '#화장품', '#에스테틱화장품', '#뷰티그램', '#뷰티', '#화장품', '#원주피부관리', '#강릉피부관리', '#춘천피부관리', '#제천피부관리']"
28,"#최고의비타민C앰플합성하지 않은 순수한 비타민C파우더를 즉각적으로 히알루론산+로즈힙오일+비타민E+데이지꽃추출물에 믹스하여 2주간 사용하는, 22년 역사의 트릴로지연구소의 다년간 연구하여 발표한 작품!써보고 이구동성 “이거 뭐야 왤케 좋아?” 그래요.어떻게 이토록 놀라운 효과가 나타냐구요? 핵심은 [하이퀄리티 원료+ 피부세포가 스트레스 받지 않고 최대로 흡수할 수 있는 최적의 발란스]를 연구하여 만들어낸 결과물이기 때문이랍니다!같은 재료라 할지라도 원료에 따라 제품 퀄리티는 천차만별이라는거. 늘 강조드리죠? 그런데 특히 이 비타민C는 특성상 함유량이 많다고 해서 좋은게 아니래요. 오히려 피부가 스트레스 받을 수가 있다는 사실! 알고 계셨나요. 트릴로지 비타빈C 부스터앰플은 다년간 연구하여 그 최적의 발란스를 맞추어 단 2-3일만 써도 효과가 느껴질정도지요👍.또 트릴로지 비타민 C 부스터의 특징! 은한 병 당 2주간 사용을 권장하는 스페셜 케어용이라는 거예요!(3개 세트 구입하신 분들은 2주 후에 새 제품 뜯어서 바로 이어서 사용하시면 됩니다) 이 제품은 개봉 후 1달 이내까지 사용하면 되는 제품이지만,비타민 C 파우더가 21일이 지나면그 최적의 기능을 발휘하지 못할 수 있기 때문에2주 안에 사용을 권장해요.신/선/도 가 생명이라는거!☝️.비타민 C가 대표적인 항산화 비타민 이라는 건 알고 계시죠?항산화하면 유해산소로부터 세포를 보호하는 것인데,공기오염, 스트레스, 운동, 술담배, 미세먼지 등 안좋은 건 다 유해산소를 발생시키거든요.육아스트레스 받는 인친님들, 이거 꼭 쓰셔야 합니다!!.거기에 히알루론산 앰플로 꽉 차 있어요.히알루론산은 자기 몸집의 60배 정도의 수분을 끌어당기는성분으로 유명하죠?.한 번 쓰다 안쓰면 비포 애프터 너무 차이나서 끊을 수 없는 마성의 비타민C 부스터앰플!!!!! 이번 공구에는 리미티드에디션인 트윈팩도 준비했으니 놓치지 마세요🍋🍊🍒--공구는 오늘 수요일 오후 4시 마감됩니다. --#트릴로지#건강한원료#비타민c앰플#앰플#승무원화장품#바이오그로인증#나투르인증#오가닉#극건성#인생템#뉴질랜드호주1위#기초화장품#뷰티#코덕#메이드인뉴질랜드🇳🇿 #madeinNewZealand",2021-03-09,205,,"['#최고의비타민C앰플합성하지', '#트릴로지', '#건강한원료', '#비타민c앰플', '#앰플', '#승무원화장품', '#바이오그로인증', '#나투르인증', '#오가닉', '#극건성', '#인생템', '#뉴질랜드호주1위', '#기초화장품', '#뷰티', '#코덕', '#메이드인뉴질랜드🇳🇿', '#madeinNewZealand']"
29,"#라키아앰플5차핫딜...#가성비갑 #라키아📣라키아 앰플 100바이알 핫딜 진행합니다!마진 거의 남기지 않고 혜택 드리려 하니, 진짜진짜 기회놓치지 마세용😁날씨가 따뜻해지니 미백쪽으로문의가 많이 들어오네요~ 본인피부타입에 맞게 라키아앰플 쓰시고 피부고민 해결하세요😘🗨10일-12일 3일간진행핫딜기간에 구매하시는 분들께만 드리는 혜택!🔸️탈라버블토너 30ml+상떼샘플지2종+실리스카재생크림샘플지3종🔸️스토어찜 회원 만원추가할인한정수량이고, 늦게 선택하시는 분들은 원하는 종류의 앰플이 품절일 수 있으니  양해부탁드려요.◆상품구성◆라키아 앰플 2mlx100개유통기한 23년9월이후 11종中(피부타입별선택해주세요)2종선택가능+안전캡 10개3-5종선택가능하시니 원하시는 분은 따로 DM이나 톡톡주셔용🤗▼▼▼▼▼🔹️콜라겐앰플 2ml🔹️비타민앰플 2ml🔹️히아루로닉앰플 2ml🔹️AC클리어앰플 2ml🔹️브라이트닝앰플2ml🔹️멀티펩타이드앰플 2ml🔹️셀-플레센타앰플 2ml🔹️3D-톡스앰플 2ml🔹️골드24K앰플 2ml🔹️애플케어AHA15%앰플2ml🔹️레드진생앰플 2ml저는 토너 후 라키아 앰플 하나를 아침에 반,저녁에 반, 요로케 써요. 하루에 1바이알씩 쓰게되는셈이죠. 그날그날 피부컨디션에 따라 다르게선택해 주게 되는데,저는 요즘 3d톡스 쓰고 있어요~바르면 뭔가 쏴~하게 시원한 느낌이들면서, 피부를 꽉 잡아주는 너낌!꾸준히 쓰면 리프팅 되는  효과가 있다니 3월한달은 쓰려구용~~😍그리고 각질이 좀 쌓였다 싶을땐애플케어를 써요.열흘에 1병씩~AHA성분이 들어있어서각질을 녹여주는 느낌~ 요아이  하고  나면  화장도 잘먹고피부가 부들부들 해지는게 엄청신기방기하더라구용~그리고, 여드름피부나 지성에는AC클리어 강추! 피지조절을 도와주고, 오돌토돌 올라온  좁쌀같은아이들 진정시켜줘요~ 👍진짜 11가지 다 버릴게 없는 아이들~ 😍200AE이상 구매시 복수할인‼️ ➿구입은 프로필 링크 클릭 ➿#라키아앰플 #라키아앰플공구 #앰플추천 #가성비좋은앰플 #유리앰플#앰플 #앰플공구 #앰플관리 #앰플맛집#에스테틱공구",2021-03-09,50,,"['#라키아앰플5차핫딜...', '#가성비갑', '#라키아📣라키아', '#라키아앰플', '#라키아앰플공구', '#앰플추천', '#가성비좋은앰플', '#유리앰플', '#앰플', '#앰플공구', '#앰플관리', '#앰플맛집', '#에스테틱공구']"
