,reviews,starpoint,date
1450,사이즈 꽤 크네요~,80점,2020.11.17
1451,배송 빠르고 좋아요,80점,2020.11.24
1452,생일선물로 구매했러요,100점,2020.11.29
1453,빠른 발송 감사합니다.,100점,2020.12.17
1454,빠른 발송 감사합니다.,100점,2020.12.17
1455,가격정도,60점,2020.09.27
1456,가격정도,60점,2020.10.01
1457,만족해요..,100점,2019.08.07
1458,선물하니 좋아함,80점,2019.09.04
1459,골드는 쬐끔 들었네요,100점,2019.09.17
1460,쫀쫀하고 좋네요,80점,2019.09.18
1461,아직 미사용 이네요,60점,2019.09.18
1462,정말조아요오오요오옹ㅎ,100점,2019.11.10
1463,좋아요~~ 추천!,100점,2020.01.14
1464,저렴해요,60점,2020.01.16
1465,만족합니다.,100점,2020.01.19
1466,좋은상품 잘 쓸께요,100점,2020.01.25
1467,감사합니다 좋은상품,100점,2020.02.29
1468,골드~~~~♡♡♡♡♡,100점,2020.03.06
1469,옥션 단골입니다,80점,2020.04.12
1470,향도 은은하고 좋아요,100점,2020.05.28
1471,코리아나 믿고 구매요,100점,2020.06.15
1472,배송무지빠르네요.,100점,2020.07.08
1473,사용전이라 배송좋아요,80점,2020.08.01
1474,사용전이라 배송좋아요,80점,2020.08.01
1475,사용전이라 배송좋아요,80점,2020.08.01
1476,사용전이라 배송좋아요,60점,2020.08.01
1477,사용전이라 배송좋아요,80점,2020.08.01
1478,"용량많고,",100점,2020.09.01
1479,엄마 사드렸어요~,100점,2020.09.02
1480,만족합니다!,100점,2020.11.04
1481,든든하네요 배송빨라요,80점,2020.11.17
1482,정말 좋아요 추천,100점,2020.11.22
1483,만족합니다,100점,2020.09.30
1484,만족합니다,100점,2020.09.30
1485,만족합니다,80점,2020.01.20
1486,조아오오오오오보보용,60점,2019.07.17
1487,만족합니다,100점,2019.07.11
1488,사은품마니주셨습니다,100점,2019.08.28
1489,배송 짱 빠름. 굳,100점,2019.08.29
1490,비타민앰플이 나와서,100점,2019.09.17
1491,가격짱,100점,2019.10.09
1492,만족합니다,100점,2019.11.06
1493,배송빠르고좋아요,100점,2019.11.08
1494,배송빠르고좋아요,100점,2019.11.08
1495,배송빠르고좋아요,100점,2019.11.08
1496,만족입니다,40점,2019.11.11
1497,만족합니다,100점,2020.09.30
1498,매우만족함,100점,2020.01.16
1499,매우만족함,100점,2020.01.16
1500,매우만족함,100점,2020.01.16
1501,만족합니다,100점,2020.01.19
1502,만족합니다,100점,2020.01.19
1503,추석때도 구매했는데,100점,2020.01.24
1504,조아요 재구매입니다,80점,2020.09.17
1505,만족합니다,80점,2020.02.14
1506,만족합니다,80점,2020.02.14
1507,만족합니다,80점,2020.02.14
1508,괜찮은것 같아요,80점,2020.02.21
1509,쓰던 제품 재구매요,80점,2020.09.18
1510,대용량,100점,2020.03.01
1511,만족합니다,80점,2020.05.28
1512,충전해서잘구입했어요,80점,2020.05.28
1513,만족합니다,100점,2020.05.29
1514,만족합니다,100점,2020.05.30
1515,사용전이라모르겠네요,80점,2020.06.28
1516,부드럽게 필링되네요,60점,2020.07.01
1517,빠르게 잘왔어요,80점,2020.07.04
1518,빠르게 잘왔어요,80점,2020.07.04
1519,만족합니다,100점,2020.07.07
1520,만족합니다,100점,2020.07.10
1521,사고나니특가난네요,60점,2020.07.14
1522,만족합니다,100점,2020.08.02
1523,만족합니다,100점,2020.08.02
1524,만족합니다,100점,2020.08.31
1525,만족합니다,100점,2020.08.31
1526,만족합니다,100점,2020.09.01
1527,만족합니다,100점,2020.09.01
1528,매우만족함,100점,2020.09.14
1529,제구매입니다 조아요,100점,2020.09.14
1530,무겁지 않고 좋아요,80점,2021.01.09
1531,사용전이지만...,80점,2019.07.16
1532,쫀쫀 좋아요,100점,2019.09.28
1533,잘쓰고있ㅅㄷㅂ니다,100점,2019.11.07
1534,괜찮아요...,60점,2019.11.08
1535,"보통.....,.",60점,2019.12.26
1536,세라마이드 다쓰고,100점,2020.01.18
1537,최고~~,100점,2020.03.13
1538,부드럽고 조아요.,80점,2020.04.24
1539,아이크림 좋네요,100점,2020.04.29
1540,좋습니다. 대만족,100점,2020.05.27
1541,안전배송감솨^^,100점,2020.06.11
1542,앰플전체바꿔봤어요,100점,2020.06.15
1543,깔끔해지는 느낌,100점,2020.06.28
1544,아직 사용전이에요,60점,2020.08.23
1545,구성이 좋아요,100점,2020.11.13
1546,만족해요,100점,2020.12.11
1547,좋아요 대박좋아요,100점,2020.12.25
1548,최고예요,100점,2020.12.25
1549,"괜찮네요^^,",80점,2021.01.02
1550,배송빠르네요,80점,2019.08.27
1551,양이 엄청나네요,100점,2019.09.10
1552,만족요,100점,2019.10.05
1553,만족요,100점,2019.10.05
1554,바르고이뻐지길,100점,2020.04.04
1555,써보니까 조아요,80점,2020.04.06
1556,보통입니다../,60점,2020.05.14
1557,코리아나 앰플엔,80점,2020.05.24
1558,아직 사용전이라,60점,2020.06.01
1559,부드럽고 좋아요,100점,2020.08.28
1560,순하고 좋아요.,100점,2020.10.15
1561,고급스러워요,100점,2020.11.11
1562,양 어마어마해요,100점,2020.11.20
1563,만족,100점,2020.09.20
1564,적당 합니다,60점,2019.08.06
1565,총알배송!!!,100점,2019.09.11
1566,만족,100점,2019.11.16
1567,구매결정합니다,80점,2019.12.20
1568,순하고 좋아요,100점,2020.01.12
1569,순하고 좋아요,100점,2020.01.12
1570,만족,100점,2020.01.22
1571,눈따갑지안어요,100점,2020.02.26
1572,아주 조아요,100점,2020.06.27
1573,만족,80점,2020.07.07
1574,만족,80점,2020.07.07
1575,향이 좀으네요,100점,2020.07.14
1576,괜찮네요~,80점,2020.11.09
1577,금가루.좋아요,100점,2020.11.29
1578,맞교환 원햐요,100점,2021.01.01
1579,괜찮아요,60점,2020.09.22
1580,괜찮아요,80점,2019.08.23
1581,괜찮아요,100점,2019.09.19
1582,고맙습니다.,100점,2019.09.25
1583,평범하네요.,60점,2019.11.08
1584,괜찮네요,80점,2019.11.09
1585,아직 미사용,80점,2019.11.10
1586,괜찮아요,80점,2019.12.26
1587,괜찮아요,80점,2020.01.14
1588,코리아나~♥,100점,2020.01.17
1589,코리아나~♥,100점,2020.01.17
1590,코리아나~♥,100점,2020.01.17
1591,괜찮아요,100점,2020.01.18
1592,괜찮아요,100점,2020.01.18
1593,괜찮아요,100점,2020.01.18
1594,대박 좋아요,100점,2020.03.01
1595,괜찮아요,80점,2020.03.07
1596,대만족입니다,100점,2020.03.04
1597,보통이에요.,60점,2020.04.03
1598,괜찮아여,60점,2020.04.29
1599,구매결정완료,100점,2020.08.07
1600,베리굿입니다,100점,2020.09.01
1601,괜찮네요,80점,2020.11.15
1602,조아요 ㅎㅎ,100점,2021.02.10
1603,반창하세요,100점,2019.08.28
1604,보통입니다,80점,2019.11.16
1605,광채가나요,100점,2020.04.24
1606,아직미사용,60점,2020.06.04
1607,아직미신용,60점,2020.06.04
1608,아직미사용,60점,2020.07.05
1609,보통이에요,60점,2020.07.07
1610,마니파세요,60점,2020.07.14
1611,마니파세요,60점,2020.07.14
1612,부자되세요,80점,2020.08.04
1613,구매결정.,100점,2020.08.28
1614,조아요~~,60점,2020.09.01
1615,1회사용,100점,2020.01.18
1616,가설비짱,100점,2020.04.28
1617,사용전요,60점,2020.06.26
1618,조아요ㅡ,100점,2020.06.30
1619,조아요~,80점,2020.12.06
1620,출산후,80점,2019.07.16
1621,조아요,100점,2019.08.29
1622,조아요,60점,2019.09.16
1623,조아요,100점,2019.11.06
1624,조아요,100점,2019.11.06
1625,조아요,80점,2019.11.08
1626,조앙노,100점,2019.11.22
1627,조아요,80점,2020.01.16
1628,조아요,100점,2020.02.05
1629,구우웃,100점,2020.02.05
1630,조아요,100점,2020.09.18
1631,조아요,100점,2020.05.29
1632,조아요,100점,2020.05.29
1633,조아요,100점,2020.06.19
1634,조아요,100점,2020.06.19
1635,조아요,100점,2020.09.15
1636,조아요,100점,2020.07.03
1637,조아요,100점,2020.07.14
1638,조아요,100점,2020.09.02
1639,조아요,60점,2020.09.12
1640,조아요,80점,2020.10.24
1641,조아요,80점,2020.12.02
1642,조아요,100점,2020.12.24
1643,조아요,100점,2020.12.24
1644,조아요,100점,2021.01.07
1645,조아요,100점,2021.01.24
1646,보통,60점,2019.09.17
1647,보통,60점,2019.10.05
1648,보통,60점,2020.01.10
1649,야미,20점,2020.04.29
1650,대박,100점,2020.12.25
1651,"очень нравится эссенция с пепдитами, омолаживает на глазах",100점,2020.10.07
1652,잘 받았고,100점,2020.10.07
1653,좋아요~~,80점,2020.10.07
1654,감사합니다,80점,2020.10.07
1655,계속쓰고있는거라 뭐 눈에확 뛰게 달라지지는 않아데 거냥쓰고있어요,100점,2020.10.07
1656,아직 안써봤지만 양많고 좋네요,80점,2020.10.06
1657,너무 좋아요,100점,2020.10.06
1658,잘쓰겠습니다,100점,2020.09.29
1659,싸게 샀어요,100점,2020.09.29
1660,싸게 샀어요,100점,2020.09.29
1661,좋어요,100점,2020.10.04
1662,좋아요,100점,2020.10.04
1663,좋아요 늘 쓰는 제품입니다,100점,2020.10.04
1664,좋앙,100점,2020.10.04
1665,아주좋음,100점,2020.10.04
1666,아직 사용해보지는 않았지만 상품평처럼 좋길 바랍니다. 써보고 좋으면 또 구매할께요,100점,2020.10.05
1667,좋다길래사용해볼려고요,100점,2020.09.27
1668,사용해보고좋으면좋겠네요,100점,2020.09.27
1669,계속사용해볼려고요,100점,2020.09.27
1670,좋았어면좋겠네요,100점,2020.09.27
1671,잘쓰겠,100점,2020.09.27
1672,잘쓰겠쓔,100점,2020.09.27
1673,굳,80점,2020.10.08
1674,잘받았습니다,100점,2020.09.26
1675,잘받았습니다 감사합니다ㅎㅎㅎㅎ,80점,2020.10.01
1676,잘받았습니다 감사합니다ㅎㅎㅎㅎ,80점,2020.10.01
1677,사은품이 빠져왔지만 바로 보내주셨네여. 잘쓰겠씁니다.,100점,2020.09.25
1678,제품 굿,80점,2020.10.03
1679,빠른배송 감사합니다,100점,2020.09.26
1680,좋아요,100점,2020.09.26
1681,좋아요,100점,2020.09.26
1682,"완전 좋아요,",100점,2020.09.26
1683,잘 받았습니다. 1통 다 쓰고 있어요.,100점,2020.09.24
1684,잘받았습니다 감사합니다ㅎㅎㅎㅎ,80점,2020.10.01
1685,좋아요,100점,2020.10.01
1686,ㄱㅅㄱㅅ,100점,2020.10.03
1687,ㄱㅅㄱㅅ,100점,2020.10.03
1688,ㄱㅅㄱㅅ,100점,2020.10.03
1689,잘 받았습니다,100점,2020.09.30
1690,좋아요,100점,2020.09.30
1691,좋아요,100점,2020.09.30
1692,좋아요,80점,2020.09.22
1693,잘 쓰겠습니다,80점,2020.10.08
1694,좋으네요.,100점,2020.09.23
1695,잘받았습니다 좋아요,100점,2020.09.23
1696,계속 쓰고있어요~,100점,2021.01.07
1697,좋아요 ㅎㅎ 감사합니다,100점,2020.09.22
1698,잘사용할께요,100점,2020.09.22
1699,잘 받았습니다,100점,2020.10.01
1700,저렴히 구매했습니다.,100점,2020.09.23
1701,좋아요,100점,2020.09.23
1702,빠른 배송 감사합니다.,80점,2020.09.23
1703,좋아요,100점,2020.09.21
1704,잘 받았습니다,100점,2020.09.22
1705,잘 받았습니다,60점,2020.09.21
1706,잘받았습니다,100점,2020.10.08
1707,굳,80점,2020.10.08
1708,얼굴에......,60점,2020.09.20
1709,좋아요,100점,2020.09.20
1710,잘쓰겠습니딘,100점,2020.09.20
1711,dfgh,100점,2020.09.19
1712,dghhuu,100점,2020.09.19
1713,fghji,100점,2020.09.19
1714,잘받았어요,80점,2020.09.19
1715,항상 구매,80점,2020.09.19
1716,좋아요,100점,2020.09.19
1717,좋아요,100점,2020.09.20
1718,좋아요,100점,2020.09.20
1719,좋아요,100점,2020.09.20
1720,맘에들어요,80점,2020.09.21
1721,맘에들어요,80점,2020.09.21
1722,종으네요,80점,2020.09.21
1723,좋아요 또 구매할게요,100점,2019.07.17
1724,좋아요 또 구매할게요,100점,2019.07.17
1725,좋아오ㅡ,100점,2019.07.17
1726,빠른 배송 좋습니다,100점,2019.07.17
1727,감사합니다.,100점,2019.07.17
1728,몇년째 사용하고 있는 앰플 입니다.,100점,2020.09.24
1729,ㄱㅅㄱㅅ,100점,2020.09.24
1730,끈적임 없고 사용하기 편해요~~~,100점,2020.09.24
1731,잘받았어요,100점,2020.01.20
1732,잘받았습니다.,80점,2019.07.16
1733,잘쓰고 있어용,100점,2019.07.13
1734,기대이상이에요,100점,2019.07.13
1735,좋은제품 감사합니다,100점,2019.07.11
1736,좋은제품 감사합니다,100점,2019.07.11
1737,두번째 구매입니다..,100점,2019.07.11
1738,좋아요^^,100점,2019.07.11
1739,재구매할게요. 너무 좋네요,100점,2019.07.11
1740,배송도 상품도 만족해요,80점,2019.07.09
1741,촉촉해서 좋아요 용량 이 작아서 가지고 다니기 좋네요,100점,2019.07.08
1742,좋아요 좋아요 좋아요 좋아요,80점,2019.07.07
1743,양이작은게아쉽지만 제품이 좋아요,100점,2019.07.06
1744,제가 써보고 선물용으로 구입했어요. 지인추천했는데 다들 만족해 하네요,100점,2019.07.06
1745,가성비가 짱입니다. 지인들에게 강추했어요. 브랜드 믿고 구입합니다,100점,2019.07.06
1746,가성비 짱입니다. 코리아나 브랜드 믿고 구입했어요. 강추합니다,100점,2019.07.06
1747,끈적임 없이 스며들고 좋네요,100점,2019.07.06
1748,좋아요,100점,2019.07.05
1749,가격대비 괜찮아이ㅛ,80점,2019.07.04
1750,가격대비 ㄱ햔첞아요,80점,2019.07.04
1751,가격대비 괜찮아요,80점,2019.07.04
1752,가격대비 괜찮아요,80점,2019.07.04
1753,잘받았습니다. 사용하던 상품이라 믿고 씁니다,100점,2019.07.04
1754,너무저ㅗㅎ아요..감사합니다..진짜좋아요,100점,2019.07.02
1755,샘플 써보고 괜찮아서 구매했어요.,100점,2019.06.29
1756,용량적은것빼곤맘에듦,60점,2019.06.28
1757,좋다고 하는데,60점,2019.06.27
1758,가격대비 대용량에 잘 사서 씁니다,80점,2019.06.27
1759,지인이 에센스를 선물로 줘서 사용하게 되었었는데 마침 세일해서 저렴하게 대량 구매했네요~,100점,2019.06.27
1760,잘쓸께요 배송 빨라요,80점,2019.06.25
1761,좋아요 잘쓸께요,80점,2019.06.25
1762,배송 빨라요,80점,2019.06.25
1763,항상감사합니다,100점,2019.06.25
1764,항상감사합니다,100점,2019.06.25
1765,항상감사합니다,100점,2019.06.25
1766,저렴하고 좋은 화장품입니다,100점,2019.06.23
1767,저렴하게 구매했습니다,100점,2019.06.23
1768,계속 사용하는 제품입니다,100점,2019.06.23
1769,상품과 배송 만족합니다.,100점,2019.06.22
1770,끈적거리지 않아서 좋아요^^,100점,2019.06.21
1771,잘받았습니다많이파세요,80점,2019.06.21
1772,잘쓰고있어요,100점,2019.06.20
1773,재구매삼품. 피부어 잘 맞아서 딱이에요.,80점,2019.06.20
1774,좋아서 세일때마다 쟁여놓고 씁니다,100점,2019.06.19
1775,항상 세일때마다 사놓고 씁니다,100점,2019.06.19
1776,저렴하고 보습에좋네요 잘쓸게요,100점,2019.06.19
1777,배송 잘 됐어요,100점,2019.06.19
1778,촉촉히 얼굴에 잘스며들고 펴바르는데 힘들지 않아 매우 만족합니다. 빠른배송도 만족합니다.,80점,2019.06.18
1779,가격이 올랐네요? 대용량만 쓰네요. 재꾸매후요,60점,2019.06.18
1780,양이 많아 좋앙.,60점,2019.06.18
1781,하얀색인데 허옇게 일어나지 않아서 좋아요..ㅋ,100점,2019.06.18
1782,저렴하게 구매했어요~발림성도 좋네요,100점,2019.06.18
1783,수분감이 있어 좋아요,80점,2019.06.17
1784,할인을 해서 저렴하게 잘 샀네요.,100점,2019.06.17
1785,잘받았어요 잘쓸께요~~~~,100점,2019.06.17
1786,gppd...,100점,2019.06.17
1787,용량이 엄청 작네요..바른거같지 않아요..로션은 바르기 불편한거같아요..잘안나오네요,60점,2019.06.17
1788,g0000000d~~^^,100점,2019.06.17
1789,재구매해요^^,100점,2019.06.17
1790,아직사용전,60점,2019.06.17
1791,후기 믿고 구매요,80점,2019.07.18
1792,잘받았어요,80점,2019.07.18
1793,감사합니다,100점,2019.07.19
1794,감사합니다.,100점,2019.07.19
1795,너무 너무 좋았던 상품이네요,100점,2019.07.24
1796,좋아요 늘 사용합니다,100점,2020.01.20
1797,빠른배송 감사합니다...,100점,2020.01.20
1798,좋아요,100점,2019.07.26
1799,감사합니다,100점,2019.07.25
1800,좋아요~,80점,2020.01.20
1801,좋은 제품 감사합니다.,100점,2020.01.20
1802,정말좋아요,80점,2019.08.02
1803,다시구매하는거에요 정말좋아요,80점,2019.08.02
1804,맘에들어요,80점,2020.01.20
1805,좋은물건싸게삼,100점,2019.08.07
1806,좋아요....,100점,2019.08.07
1807,빠른배송감사합니다,100점,2019.08.07
1808,빠른배송 감사합니다.,100점,2019.08.07
1809,재구매인데 잘쓸게요,100점,2020.01.20
1810,좋아요,100점,2019.08.08
1811,좋아요,100점,2019.08.08
1812,좋아요,100점,2019.08.08
1813,좋아오ㅡ,100점,2020.01.20
1814,좋아요,100점,2019.08.12
1815,재구매인데 잘쓸게요,100점,2020.01.20
1816,두버째 구입인데 이번에는 큰걸로 구입 하였습니다,100점,2019.08.10
1817,좋아요 좋아요 좋아요,100점,2020.09.21
1818,좋아요,80점,2020.09.21
1819,빠른 배송 감사합니다.,100점,2020.09.21
1820,딸이제품좋다고 해서 주문했는데 빨리와서 좋아요,100점,2019.08.14
1821,딸이좋다고해서주했는데 빨리 도착했어요,100점,2019.08.14
1822,빠른배송감사합니다,100점,2019.08.14
1823,재구매할께요,100점,2020.01.20
1824,믿고 구매합니다 샘픔도 굿~^^,100점,2019.08.13
1825,잘 쓰게씁니다;~~^♥^,80점,2019.08.13
1826,재구매인데 잘쓸게요,100점,2020.01.20
1827,재구매인데 잘쓸게요,100점,2020.01.20
1828,재구매인데 잘쓸게요,100점,2020.01.20
1829,재구매할께요,100점,2020.01.20
1830,잘받았습니다,100점,2020.01.20
1831,ㅈㅇㅇ,100점,2019.08.19
1832,좋아요..,100점,2020.01.20
1833,잘 받았습니다,80점,2019.08.21
1834,좌오요오요오오오옿,100점,2019.08.21
1835,맘에들어요,80점,2020.01.20
1836,보들보들 조아용,100점,2019.08.22
1837,기대해봅니다...,100점,2019.08.22
1838,따가워요,60점,2019.08.22
1839,겉도는 느낌,60점,2019.08.22
1840,좋아요 촉촉,80점,2019.08.22
1841,잘받았습니다,80점,2019.08.24
1842,잘 받았습니다,100점,2019.08.23
1843,"좋겠지요,,",100점,2019.08.23
1844,감사합니다.,100점,2019.08.23
1845,좋아요...,80점,2019.08.23
1846,잘받았습니다.,100점,2019.08.23
1847,잘받앗어여~사용전인데 상품평좋아서 기대해봐여~~,100점,2019.08.25
1848,좋은제품이라니,100점,2019.08.27
1849,좋아요,80점,2020.01.20
1850,사은품도마니주셨네요,100점,2019.08.28
1851,사용하면좋아지겠지요,100점,2019.08.28
1852,잘 받았습니다,100점,2019.08.28
1853,잘 쓸께요,60점,2019.08.28
1854,잘 쓸께요.,60점,2019.08.28
1855,좋아요,100점,2019.08.28
1856,좋아용,100점,2019.08.28
1857,좋아요,100점,2019.08.28
1858,좋아요,100점,2019.08.28
1859,감사합니다,100점,2019.08.28
1860,정말 좋습니다,100점,2019.08.28
1861,좋아요,100점,2019.08.28
1862,좋아요 좋아요 좋아요,80점,2019.08.30
1863,dkwnwhgdkdy~,100점,2019.08.30
1864,감사합니다,100점,2019.08.30
1865,빠른 배송 좋아요,100점,2019.08.30
1866,상품평이좋아 첨으로 구매해봅니다 사은품도 챙겨주시고 써보고 좋으면 재구매할게요,100점,2019.08.30
1867,좋아요,100점,2019.08.30
1868,좋아요,100점,2019.08.30
1869,좋아요,100점,2019.08.30
1870,좋아요,100점,2019.08.30
1871,좋아요,100점,2019.08.30
1872,좋아요,100점,2019.08.30
1873,좋아요,100점,2019.08.30
1874,잘 받았어요,100점,2019.08.29
1875,굿굿,100점,2019.08.29
1876,잘받았읍니다,100점,2019.08.29
1877,또 구매했습니다,100점,2019.08.29
1878,굳,100점,2019.08.29
1879,잘 받았어요 사은품도 잘 쓸게요,80점,2019.08.29
1880,아직 사용전인데 기대가됩니다,80점,2019.08.29
1881,좋아요,100점,2019.08.29
1882,작긴하지만 끈적임도 없고 좋아요~~,80점,2019.08.29
1883,재구매인데 잘쓸게요,100점,2020.01.20
1884,좋은거같아요~,100점,2019.09.01
1885,좋은거같아요~,100점,2019.09.01
1886,흠,80점,2019.09.01
1887,잘쓰겠습니다,100점,2019.09.01
1888,잘쓰겠습니다,100점,2019.09.01
1889,gooods,100점,2019.09.01
1890,항상 쟁여두고 사용중입니다,100점,2019.09.01
1891,항상 쟁여두고 쓰는 앰플 너무 좋아요!,100점,2019.09.01
1892,좋아요,100점,2019.09.01
1893,맘에들어요,80점,2020.01.20
1894,굿,100점,2019.08.31
1895,ㅣ 그냥 그냥 그냥 그냥 그냥 그냥 그냥,100점,2019.08.31
1896,사용해보니좋네요,100점,2019.08.31
1897,사은품 감사해요~*^^* 잘쓸께요~*^^*,80점,2019.08.31
1898,쟁여두려고 구매했어요,100점,2019.09.02
1899,배송도 늦고 상품도 크게 맘에 들지 않아요. 사은품은 좀 챙겨주는데~,60점,2019.09.02
1900,쌤픈까지 보내주셨네요,80점,2019.09.02
1901,좋아요,100점,2019.09.02
1902,좋아요...계속 사용해봐야 할겠지만,100점,2019.09.02
1903,^^,100점,2019.09.03
1904,잘받았습니다~,100점,2019.09.07
1905,좋아서 재구매,100점,2019.09.06
1906,좋아요 재구매,100점,2019.09.06
1907,잘도착,100점,2019.09.06
1908,좋아요,100점,2019.09.06
1909,재구매 합니다.,100점,2019.09.06
1910,잘 받았습니다,100점,2019.09.05
1911,잘 받았습니다,100점,2019.09.05
1912,잘 받았습니다,100점,2019.09.05
1913,좋아요,100점,2019.09.04
1914,좋아요,100점,2019.09.04
1915,좋아요.,100점,2019.09.04
1916,잘 받았습니다,100점,2019.09.04
1917,점말 싸게 구매했어요 판매자님 감사합니다,100점,2019.09.04
1918,굿굿 아주 좋아요,100점,2019.09.04
1919,좋아요,100점,2019.09.08
1920,좋아요,100점,2019.09.08
1921,상품평이 좋아서 구매하였습니다.,80점,2019.09.08
1922,빠른배송감사합니다,100점,2019.09.10
1923,잘 받았습니다!,100점,2019.09.10
1924,잘써볼께용~~,60점,2019.09.10
1925,좋아요 행사로 저렴히샀는데 듬뿍듬뿍 발라보겠습니다,100점,2019.09.10
1926,좋아지길,100점,2019.09.10
1927,좋아지길 기대합니댜,100점,2019.09.10
1928,좋아지길 기대합니다,100점,2019.09.10
1929,좋아요,100점,2019.09.10
1930,아주 좋습니다 많이 파세요,100점,2019.09.10
1931,아주 좋습니다 많이 파세요,100점,2019.09.10
1932,좋아요,80점,2019.09.10
1933,잘,100점,2019.09.09
1934,맘에 들어요,100점,2019.09.09
1935,좋아요,100점,2019.09.09
1936,좋아요,100점,2019.09.09
1937,좋아요,100점,2019.09.09
1938,항상사용하고있어요감사합니다,100점,2019.09.09
1939,rkatkgkqslek,60점,2019.09.11
1940,아주 좋습니다 많이 파세요,100점,2019.09.10
1941,아주 좋습니다 많이 파세요,100점,2019.09.10
1942,좋아요,80점,2019.09.10
1943,잘,100점,2019.09.09
1944,맘에 들어요,100점,2019.09.09
1945,좋아요,100점,2019.09.09
1946,좋아요,100점,2019.09.09
1947,좋아요,100점,2019.09.09
1948,항상사용하고있어요감사합니다,100점,2019.09.09
1949,rkatkgkqslek,60점,2019.09.11
1950,할인많이 해줘서 너무좋아요,100점,2019.09.11
1951,엄청 싸게 샀어요.,100점,2019.09.11
1952,엄청 싸게 샀어요.,100점,2019.09.11
1953,아직사용안해봐서 뭐라 맗할수없어요,80점,2019.09.13
1954,두번째그매입니다,100점,2019.09.13
1955,^^*,80점,2019.09.13
1956,빠른배송 감사합니다,100점,2019.09.13
1957,아주좋아요,100점,2019.09.14
1958,좋은거 같아요. 블프 때 또 세일하면 구매해야겠어여.,100점,2019.09.15
1959,맘에듭니다.,100점,2019.09.15
1960,마음에듭니다.,100점,2019.09.15
1961,마음에 듭니다.,100점,2019.09.15
1962,오늘 받아서 발라보니,100점,2019.09.16
1963,좋아요!,100점,2019.09.16
1964,ㅈㅇㅇ,100점,2019.09.16
1965,아주좋은제품 입니다,20점,2019.09.16
1966,좋아요,100점,2019.09.16
1967,좋아요,100점,2019.09.16
1968,좋아요,60점,2019.09.16
1969,번창하세요,100점,2019.09.16
1970,번창하세요,100점,2019.09.16
1971,재구매해요,80점,2019.09.17
1972,재구매해요 좋아요,80점,2019.09.17
1973,기냥 싼맛에 샀어요,100점,2019.09.17
1974,사용 전...,100점,2019.09.17
1975,크네요,80점,2019.09.17
1976,좋아요,80점,2019.09.17
1977,아주좋아요,80점,2019.09.17
1978,빠른 배송 감사합니다!,100점,2019.09.17
1979,배송이 늦었음~~,80점,2019.09.17
1980,좋아요,100점,2019.09.17
1981,매번 세일 할때마다 구매 하는데요 역시 좋아여,100점,2019.09.17
1982,좋아요,80점,2019.09.17
1983,좋아요,100점,2019.09.17
1984,좋아요,100점,2019.09.17
1985,좋아요,100점,2019.09.17
1986,일단 좋을것 같다는 느낌이 들어요,100점,2019.09.17
1987,굿,100점,2019.09.17
1988,굿,100점,2019.09.17
1989,좋아요,80점,2019.09.18
1990,좋아요,80점,2019.09.18
1991,아직 쓰기 전이지만 사길 잘한것 같아요,80점,2019.09.18
1992,맘에 들어요,80점,2019.09.18
1993,아주좋아요,100점,2019.09.18
1994,아주좋아요,100점,2019.09.18
1995,잘받았네요 감사합니다,100점,2019.09.18
1996,아주 좋아요,100점,2019.09.18
1997,아주좋아요,100점,2019.09.18
1998,아주좋아요,100점,2019.09.18
1999,감사합니다.,100점,2019.09.18
2000,와 저에게 잘맞아요 좋아요~,100점,2019.09.18
2001,good,100점,2019.09.18
2002,잘쓸께요,60점,2019.09.18
2003,잘쓸께요,60점,2019.09.18
2004,좋아요,100점,2019.09.18
2005,잘 쓸께요,60점,2019.09.18
2006,항상 세일 기다렸다가 구매해요,80점,2019.09.19
2007,항상 구매해서 사용하고 있네요,80점,2019.09.19
2008,항상쓰는제품 좋아요~~~^^,100점,2019.09.19
2009,좋아요~~^^,100점,2019.09.19
2010,좋아요,100점,2019.09.19
2011,잘받았습니다,100점,2019.09.19
2012,저렵하고 좋았습니다.,100점,2019.09.19
2013,번창하세요,100점,2019.09.20
2014,번창하세요,100점,2019.09.20
2015,좋아요ㅡ잘쓸께요,100점,2019.09.20
2016,사용전이지만 좋을거라 기대합니다,80점,2019.09.20
2017,좋아요......,100점,2019.09.20
2018,잘 쓸께요,100점,2019.09.20
2019,ㅍㅎ홓호ㅗ포,100점,2019.09.23
2020,좋아요,80점,2019.09.23
2021,좋아요,100점,2019.09.23
2022,좋아요,80점,2019.09.23
2023,써게잘삼,100점,2019.09.26
2024,잘받았습니다~,80점,2019.09.26
2025,이주넘게사용중인데요.,60점,2019.09.26
2026,잘쓰죠ㅎ,100점,2019.09.28
2027,아주 착붙 좋아요,100점,2019.09.28
2028,촉촉 좋아요,100점,2019.09.28
2029,좋아요. 저럼해서 샀어요. 감사해요.,80점,2019.09.29
2030,빠른배송,100점,2019.09.29
2031,앰플잘받았어요,100점,2019.10.01
2032,잘받았어요감사합니다,80점,2019.10.02
2033,아직 남았는데 행사라 또 구매,100점,2019.10.02
2034,좋아요,100점,2019.10.02
2035,좋아요,100점,2019.10.02
2036,아주좋아요,100점,2019.10.02
2037,좋아요,100점,2019.10.02
2038,좋아요,80점,2019.10.03
2039,감사^^,100점,2019.10.04
2040,감사^^,100점,2019.10.04
2041,쌤플까지 ~~~~ 감사합니다,80점,2019.10.04
2042,좋아요,100점,2019.10.04
