,reviews,starpoint,date
539,여러가지 에센스를 많이 써봤는데 요거 요물이네요 여름으로가는 이계절에도 끈적임없이 좋으네요ㅎ근데 배송이... 택배 기사님 연락도없이 경비실에 맡겨놓고요 경비아저씨껜 수취인이 전화안받는다고 거짓말까지하고 전 상품 경비실에 맡겨진지 이틀후에나 찾았네요 경비실에서 눈총을 받아가면서요ㅠㅠ,60점,2017.05.14
540,주문하고 6일만에 받았으니 배송도 빠른편입니다그보다 감동은 포장상태네요단순히 뽁뽁이를 둘둘만게 아니고 한바퀴말고 테이프로 봉하고 이런식으로 몇겹을 말고박스안에 완충제까지 넣어서 병이 깨질래야 깨질수 없겠더라구요싸게 사고 배송도 빠른편이고 포장상태까지..걱정과는 다르게 잘 샀습니다..잘 쓰겠습니다,100점,2017.06.16
541,저렴하게 잘 구매 했어요~L.포인트 적립 찬스로 거의 10만원 정도에 구매 했네요~SK-II 화장품은 롯데닷컴에서 L.포인트 적립 찬스로 구매하는게 제일 저렴한 듯 해요~^^롯데백화점 본점 상품이구요...배송도 하루 밖에 안 걸렸어요~역시 롯데닷컴이 진리입니다...!!,100점,2018.10.19
542,작년 겨울에 속건조때문에 고민하다가 쓰게됐어요!!ㅎ잘 모르겠었는뎅~쓰다보니까 계속 찾게 되더라구요!이번에 두병째입니다~ 병디자인이 달러서 정품이 맞나 순간 움찔했는뎅~홈페이지 사진보니까 맞더라구요!!ㅎ역시나 피테라에센스 좋아요!!ㅎ앞으로도 계속 쓰게 될거같아요!,100점,2017.05.15
543,너무 만족스런 이번구매! 쿠폰 적용에 포인트까지 적립받으니 면세보다 저렴한것 같아요! 특히 리미티드 에디션일 이렇게 좋은 가격에 구입하니 더 좋구요. 제품력이야 늘 사용하던 거라 믿고 씁니다. 배송도 빠른편이고 안전하고 꼼꼼하게 배송해 주셨네요. 잘 쓸께요,100점,2018.06.22
544,"아내에게 선물로 사주었습니다. 항상 면세점에서 구입하곤 했는데, 이번에 구매혜택이 좋아서 롯데아이몰에서 더 좋은 조건으로 구입할 수 있었습니다. 아무튼 아내는 늘 이것만 쓰는데, 선물 포장도 예뻤고, 배송도 빨랐습니다. 여러모로 아주 마음에 듭니다. 매우 만족스럽습니다.",100점,2018.10.11
545,배송은 해외배송인데 6일만에 받아서 빨리 받은것 같고 포장 상태는 뽁뽁이로 여러겹 싸주시고 완충제까지 넣어주셔서 정말 기분좋게 받았습니다. 가장 중요하게 생각하는 유통기한은 2년 2개월 남아서 안심이되고 가격도 여기가 가장 저렴한거 같아서 만족합니다.,100점,2017.08.21
546,두통째 스킨 대용으로 쓰고있어요금액이 비싸서 처음엔 기대를 많이 하며 썼는데 놀라운 변화는 없지만별 트러블 없이 가벼운 제형이라 이물감도 없고 무난하여 부담없이 쓰고 있어요제가 화장품에 많이 민감한 편인데 이 제품은 불만없네요,100점,2018.04.23
547,상품포장이 피테라는 뽁뽁이에 잘 싸서 보냈지만 전체적으로 아주 엉멍입니다. 세트상품을 판매할거면 세트포장을 좀 제대로 해서 보내야할것 아닌가요?롯데백화점에서 상품 출고 한거 맞나요?무슨 인터넷 판매업체가 대충 박스에 담아서 보낸것 처럼 아주아주 엉망이네요.최악입니다.,20점,2019.01.21
548,이전에 구입한지 한 달 안된것 갔은데 할인쿠폰이 할인이 많이 돼서 한번 더 구입했습니다. 여기가 가장 저렴한데 쿠폰까지써서 정말 저렴하게 구입했고 유통기한도 2년이상 남았고 배송도 이번에도 일주일만에 받아서 빠르고 역시나 만족합니다.,100점,2017.09.16
549,배송오래걸림ㅋㅋ 머 알거 산거지만 별하나 뺀 이유는 생각보다 더 걸려서 문의글 남겼더니 추석지나서 받는다고 하시더라고요ㅋㅋ근데 추석 전 토요일에 받음ㅋㅋ일찍받아 좋긴했지안 답변보고 당기간 집비웠음 분실할뻔ㅋㅋ참ㅋㅋ그리고 코스트코가 더 싼거 같아요ㅠ담에 코코에서 살야겠어요~~,80점,2017.11.04
550,"와이프와 3천일 기념으로 선물했는데 만족해합니다. 에센스만이지만 겨격은 정말 무시무시하네요 그래도 인터넷 최저가로 구매해서 우선 저렴한 가격이라 마음에 꼭드네요, 구매그림과 다소 다른점은 병에 사쿠라 그림이 있네요?",100점,2017.06.29
551,본품 뽁뽁이 두번이나 포장되어 왔어요.. 아주 만족합니다.제품은 항상 쓰던거라.. 계속 사용할 작정입니다ㅡㅡㅋ모바일 상품권은 언제주는지..포인트 행사해서 잘 산것같습니다.근데 대용량이 없어서 아쉬웠어요..다음에 행사하면 또 구매할껍니당^^b,100점,2018.10.19
552,"왠지 금액만큼 만족감을 줄것만 같아서고민끝에 구입 했어요향은 막걸리 향 같고요, 예전에 국산꺼 일주일 썻을때 만큼 드라마틱 하거나 하는 변화는 없네요그냥 물 바르는 느낌 이지만 트러블 나는건 없으니까 끝까지써보려고요다쓰고 재구매 의사는 없습니다",80점,2018.01.27
553,해외배송인데도 빨리왔네요겨울철 피부 관리할라고 큰맘 먹고 구입했어요잘 쓸게요쿠폰 발라서 엄청 싸게 샀는데진짜이겠죠?ㅇㅇ진짜라 믿고 잘쓸게요상태보면 이물질 떠있는거 전혀없고유리병도 잔기스나 오돌도톨한거 전혀 없고진짜 맞는거 같네요잘쓸게요,100점,2017.12.02
554,포장을 3겹씩 얼마나 꼼꼼히 해주셨는지감동이네요. 온라인으로 화장품 구매할땐 역시 롯데에요!오자마자 씻구 발랐는데 느낌이 좋아요가격이 사악해도 피부만 좋아진다면 꾸준히 발라볼래요저도 놓치지 않을꺼에요 sk2~~~,100점,2019.02.11
555,핫딜떠서 구입함^^안그래도 저렴한 가격에나왔는데쿠폰써서 정말 말도안되는 금액에 ㅋㅋㅋ게다가 곧 모바일상품권까지 ㅋㅋㅋㅋ개득탬^^ㅋ피테라에센스 ㅠㅠ 어쩔까요~너무좋아~~ㅋ몇통짼지 ㅋㅋㅋㅋ대용량도 얼른 핫딜뜨길^^^^,100점,2018.10.26
556,10년 넘게 사용하고있는 피테라에센스에요.젊은피부를 유지할수 있는 최애템이기도 하고포장도 꼼꼼하고 이벤트로 상품권행사도 있어서 너무 좋네요. 한순간도 놓칠수없는 없어서는 안될 기본 중 기본 에센스에요.,100점,2018.10.27
557,에스케이투 빅딜 행사로 구매했어요. 면세에서 피테라 스타터세트 구매사용후 피부톤도 밝아지고 트러블도 많이 줄어서 구입?는데 엘포인트 적립도 많이되구 사은품도 많아서 저렴히 구입한것같아 만족스럽네요,100점,2018.10.23
558,제품 살펴보니 작년 17년도에 제조되어 유통기간 넉넉히 남았고포장도 꼼꼼하게 와서 만족합니다.같은 모델이라도 훨씬 저렴하게 파는 것 같습니다.당장 사실 필요 없고 시간 여유가 있다면 강추합니다!감사합니다~!,100점,2018.04.09
559,언니 생일선물로 주문했어요~기존에 사용하고있었고 이거쓰고 피부좋아져서 엄청 좋아했거든요~가격은 조금 무섭지만 용량도 크고 구성품도 너무 좋아서~언니한테 선물하고도 기분이 넘 좋았어요!!,100점,2017.05.30
560,해외배송이라 배송을 느립니다. 친구가 피테라 에센스쓰고 피부가 눈에띄게 좋아져서 따라서 구매 4분의 1병 쯤 남았는데 한 병 더 사서 써봐야하ㅏ 고민 중 여자라면 한번쯤은 욕심내봄직한 화장품,60점,2017.06.16
561,지난번에 산거 엄마드리고 일주일 차이로 하나 더 시켜서 오늘 받았는데 열어보니까 색깔이 나무 누렇더라고요 그래서 이상해서 바로 앞에 산 거랑 비교해보니 색이 달라요.. 며칠 처이로 시킨 건대 이렇게 차이가 날 수 있는지..,40점,2017.08.04
562,제가 사용량이 많다보니 대용량을 구매해서 사용하던중 착한가격에 230mm를 오랜만에 구매해 봅니다.제 기억으론 화장수 나오는 구멍이 커서 주의해서 따라섰는데.. 이번 구매한 제품은 구멍이 작더군요...,80점,2018.11.15
563,가격도 만족스럽고 상담도 친절하게 해주셔서 좋았습니다. 다음달에도 구매하고 싶은데 계속 판매하시면 좋겠습니다. ^^ 다만..한진택배..배송메세지 완전 무시해요. 택배사가 대한통운이면 100점 드리겠네요.,100점,2016.12.11
564,듬뿍듬뿍 바르는지라 거의 매달 구입하는거 같아요.미스트가 나왔지만 굳이 사지않고 이걸로 미스트써도 되요.스킨처럼 레이어링해서 바르구요.솜에 적셔서 마스크팩으로도 활용해보세요.추천합니다^^,100점,2018.09.15
565,피테라에센스는 저 개인적으론 너무 좋아요~ 피부가 투명해지면서 결이 고와지는게 느껴지거든요...단 가격이 ㅠㅠ 저렴하게 살수있어서 너무좋았어요☆배송도 만족스럽구요!!,100점,2017.06.07
566,일단 발림에서는 스킨처럼 흘러내리는 지라 빨리 발라서 두드려 흡수시켰는데 흡수력은 좋습니다.수분은 금방 날라가는 느낌이라 얼른 수분크림 덧발라 줍니다.,100점,2017.07.04
567,"일주일써봤는데 효과라기보다는 진품이겠지 하는 마음으로 쓰고 있습니다.특유의 꼬리꼬리한 향은 나지만, 알콜향도 나네요.오래전에 써봤던터라 원래 알콜향이 이정도로 났었는지는 모르겠지만 꾸준히 써봐야지만 알겠네요.",80점,2017.04.26
568,사용한지 50여일째 입니다. 피부가 복합성인데 여름철만 되면 자주 뒤집어져서 많이 거칠어지는데 피부결 정돈되고 제법 매끄러워졌어요ㅋ인생템 인것 같아요… 정말 만족합니다^^,100점,2017.06.07
569,상품권도 받고 샘플도 받고 넘 좋아요 여기서 벌써 3병째 샀어요 샘플주실때만 기다려서 그래야 저렴 하거든요 ㅋㅋ 좋은거는 모르겠지만 그냥 꾸준히 쓰고 있어요,100점,2018.09.14
570,정말싸게잘삿어요ㅎ 배송도총알배송이고 피테라에센스야 워낙유명한거다보니ㅎ 후기는필요없네요ㅎ 정품일거라믿고구매했어요ㅎ 극넌데 이용량에 이금액 너무 잘산거같네요ㅎ 앞으로도 싸게 좋은상품 많이 올려주세요ㅎ,100점,2017.04.09
571,해외배송되는 저렴한 sk2 에센스 제품을 못믿겠어서롯데백화점 믿고 구매했어요샘플도 맘에들고 백화점 상품권도 잘받았습니다^^빠른배송도 감사해요다 써보고 좋으면 여기서 재구매할게요~,100점,2017.10.20
572,생각보다 배송이 빨라요비행기타고 왔는데도 4일만에 도착을 했고요정품 확인법은 제가 몰라서;;;; 근데 무향이에요. 다른분들은 냄새가 이상하다고 했는데 향이 없고요. 색깔은 전에 사용하던 피테라랑 동일 합니다.,100점,2018.11.17
573,가격대비 만족합니다.배송도 그런대로 만족스럽네요.사진처럼 포장상태도 갠찮네요.가격도 여기가 젤 저렴한듯합니다.난중에 재구매해야할듯~싸게 잘삿어요.,100점,2017.09.15
574,올케피부가 연예인피부처럼 좋아서 화장품뭐쓰는지 물어보니 이 제품을 쓴다고 하더라구요~~ 14일사용해보고 피부의 잡티가 연해지고 맑아지는게 느껴져서 본품구입합니다.,100점,2018.06.13
575,"조금만 피곤해도, 조금만 날씨변화가 와도, 피부트러블이 굉장히 심한 피부인데...이제품 쓴 이후부터 많이 좋아졌어요^^자주 싸게 팔아주셨으면^^;;;",100점,2017.10.15
576,특가 이벤트 진행중일때 구매했어요~백화점보다 훨씬 저렴하게 구입했구요~배송은 좀 걸렸으나 상품 포장도 잘되어 왔고 해서 만족합니다!! 종종 특가 이벤트 진행해주세요~,100점,2017.10.21
577,SK2는 피테라 에센스는 정말너무좋아요.떨어질때면 불안할정도로요.제애정템이랄까 계속 재구매하게되고 피테라 RNA 제품 복합민감성인피부인데 트러블엄꼬넘좋아요.강추,100점,2018.01.19
578,싸게 산 거 같아서 맘에 들어요. 330미리는 펌핑이라서 더 좋은 거 같아요. 배송은 지난번에 230미리 살때는 보통? 이었던 거 같은데 이번엔 꽤 빨리 왔어요. 다음에도 여기서 살 거 같아요.,100점,2017.09.12
579,저렴하게 잘구입했어요... 만족스럽습니다...포장상태도 좋고 배송도 빠르네요...가격도 저렴하여 만족스럽습니다. 잘 산것 같아요...,100점,2017.10.23
580,늘 사고 싶으나 가격의 압박 때문에 쉽사리 구매는 못하는데 포인트 할인 폭이 매우 커서 저렴하게 산 듯합니다상품이야 늘 만족입니다꼬리꼬리한 향이 저는 매우 좋아요,80점,2018.11.02
581,가격은 국내에 비해서 많이 저렴해요. 배송은 해외에서 오는거라 조금 느려요. 주문한 사실을 깜빡할 정도로요...ㅎ 자주 주문하는데 이번이 이틀 정도 더 걸린 것 같아요.,100점,2017.06.17
582,계속 쓰는 제품이에요 가격 비싼 것 빼고는 아주 만족해요~포장도 꼼꼼히 잘 해주시고 샘플도 빠짐없이 잘 왔구요 상품권에 적립금 까지 사용해서 싸게 구입했습니다.,100점,2018.01.16
583,여친이 앞번에 사서 쓰고 괜찮다고 해서 재구입합니다민감한 피부여서 화장품도 조심해서 구입하게 되는데이제품은 트러블이 없어서 안심하고 선물합니다.,100점,2017.12.05
584,"말이 필요없는 에센스 10년 넘게 사용중입니다..구성이 면세점 가격과 비교해도 저렴해서 주문했어요...사은품,상품권,적립금까지 감사합니다...",100점,2018.01.25
585,십년 넘게 항상쓰던거 싸게 잘샀어요. 안쓰면 뭔가 빠진거 같아 스킨 대용으로 세안 후 바로 써요. 샘플로 클리어로션 보내주엇어요. 샘플이 넘 없어 아쉽네요.,100점,2018.07.04
586,가격이 많이 나가지만 따로 피부관리를 받으러 가지 않으니 모처럼 좋은거 쓰자하고 질렀네요 피부 좋아지길 기대하며 해외배송인지라 보름 가까이 걸린듯 합니다,100점,2017.04.26
587,배송도 빨랐고 저렴한 가격에 구입했네요 감사합니다 예전에 써보고 효과가 괜찮아서 간만에 다시 구입했네요 얼굴빛이 넘 칙칙해서 고민이시면 함 써보세여,100점,2017.04.27
588,"제품만 비닐에 돌돌싸 보내는 센스~하지만 인터넷 최저가라 뭐라 할 수가 읍따~가격은 현대백화점 21,9000원 붙어 있따~참고로 면세가는 250ml에 19만원~",100점,2017.03.09
589,포장상테도 그렇고 정말 정품이 맞는건지... 예전에 열심히 사용했는데 한동안 쓰지 않다가 다시 사용해 보려고 저렴하게 구입해서 기대했는데 뭔가 자꾸 찜찜해요.ㅠㅠ,20점,2017.09.20
590,늘 쓰던 제품이지만 어떤 에디션도 그닥 맘에 들지 않았는데 이번 빨간(진핑크) 병이 넘나 이뻐서 구입했어요~ 제품이야 떨어지지 않게 쓰고 있으니 더 말할 나위 없고 사은품 좋네요,100점,2018.01.13
591,"상품 배송도 빠르고 사은품도 잘 챙겨받았어요~~원래쓰던거라 제피부엔 잘맞겠죠 만족해요 포인트도, 나중에 받을수있으니 이득이네요ㅎㅎ다음에도 또 살거예요",100점,2018.10.20
592,"배송도 빠르고 가격도 백화점보다 만원얼마 저렴하네요샘플도 에센스,로션 큰거, 작은거, 팩이 들어있어구성 만족해요^^",100점,2019.01.18
593,늘백화점에서구매했는데이렇게저렴하게살수있어감사드립니다.오랜사용으로수분.피부톤이제일최고인듯한제품으로늘믿고재구매하고있습니다.,100점,2017.06.02
594,효소에센스!! 좋은 제품이라고 딸랑구가 추천해줌서 생일선물로 사줬는데 냄새가 쫌~~~~~살짝쿵 요리꼬리해서~~~~~ㅋㅋㅋ 지금은 그냥 좋다고 하니 잘 쓰고 있습니다,100점,2017.11.06
595,싼가격에 잘산거같아요 롯데면세점에서 쿠폰먹이고도 십사만원이였는데 여기선 쿠폰안먹여도 이가격이라서 싸게 잘산거같아요 앞으로도 계속이런딜이 떳으면 좋겠어요,100점,2017.05.30
596,"이번에 구성도 좋고 할인도 많이 받았어요. 꾸준히 쓰면 피부톤, 결이 개선되는것 같아요. 아끼지 말고 듬뿍 쓰세요ㅎ 쓸 때랑 안 쓸 때랑 차이가 납니다.",100점,2018.10.22
597,다른 판매처에서 말도 없이 구매 취소를 하는 바람에 여기에서 구매했습니다. 좋은 화장품 쓰고 잘 관리해서 우리 모두 건강한 피부 가꾸고 꼭 투표합시다.,80점,2017.04.25
598,명성의 에스케이2 여러 사람들이 좋다고 하네요. 탕웨이가 좋다고 하면 좋은 거겠지요. 배ㅗㅇ도 빠르고 가격이 좀 비싼게 흠이긴 한데 그만큼 값을 하겟지요,100점,2017.06.16
599,"선물받을 사람이 직접 고른거라 성능은 제가 잘 모르겠지만, 받은 사람이 좋아하네요. 백화점에서 가격차이가 나서 온라인구매하길 잘했다는 생각이 듭니다.",100점,2018.02.06
600,몇통째 쓰고 있는 피테라구요 할인받아서 면세점보다 싸게 샀네요 박스는 너덜하게 왔지만 내용물은 선물포장까지 꼼꼼하게 되있었구요 일욜인데도 택배가 와서 좋았어요,80점,2018.09.16
601,선물용으로 샀는데 별로 맘에 안 들어하는 거 같네요 쓰다보면 알겠죠. 저는 sk2맨 써보니 좋아서 선물한다고 이걸로 샀는데...포장과 종이가방 감사합니다.,80점,2018.10.26
602,와 왜케빨라용 ~ 주말?전에주믄했는데 월요일에왔어용 넘좋아요~~다른곳보다고싸게샀어요>< 계속쓰던거라똑같네용 더써봐야하나 여튼 피테라 넘좋음 ㅠ 감사합니다~~,100점,2017.09.04
603,겨울보단 여름에 좋아요 유분기가 별로 없어요주름은 못잡지만 톤은 확실히 잡는 것 같아요없으면 또 생각나네요 유분기많은 토니**사와 병행해서 사용해요,80점,2018.11.01
604,좋아요~ 깔끔하게 잘왔어요.;;다른고 쓰다 다시돌어오네요솔직히 냄시는 별로지만..피부에 좋으니 참고 쓰믄돠요~~구성좋아요 역시 명절때 사는게 ?오,100점,2018.09.15
605,바를땐 크게 효과를 모르겠다가 안바르면 피부가 힘이 없는것 같아요. 밥같은 제품 같아요^^ 매장가보다 저렴하게 사서 좋아요오~ㅎ,80점,2018.09.22
606,선물포장 요청했는데 예쁘게 잘 포장되서 왔네요^^ 백화점에서 사는것보다 가격도 저렴하고 구성도 푸짐해서 마음에 들어요!,100점,2017.11.14
607,늘쓰는데놀랄정도로얼굴빛이환합니다ㅡ긑내주는제품입니다ㅡ47살주부인데기미가자꾸올라와서에스케이투화이트라이을다쓰는데너무좋아서늘씁니다ㅡ가격도저렴하게삿어요,100점,2017.12.06
608,"일반제품 주문했는데 리미티드 에디션이 왔네요. 내용물은 똑같겠지만 그냥 전형적인 sk2 수수한 병이 좋은데, 리미티드 에디션은 병이 화려해서 별로 맘에 안들어요.",100점,2018.12.10
609,？s？s이에잘하서배송왔구요해외배송인데빨리와서놀랐을정도요제품믿고써보려구요클리어로션두주문했는데일방적취소당해서기분은않좋더라구요뭐양해나 다른차선책없이걍취소당했어요...,100점,2017.09.08
610,가격잇는상품은 신용이최고인데 스킨뚜껑이없어서 좀 그렇네요.새상품이라면 구멍에 프라스틱뚜껑덮여잇는거아닌가요. 그냥 쓰긴합니다,20점,2017.08.19
611,수년째꾸준히쓰고있는제품..sk2는면세점에서만구입해서쓰고있었는데면세점적립금이막히는바람에옥션에서구입..가격도괜찮고제품은더더욱괜찮고만족합니다,100점,2017.10.24
612,20만원이 넘는 에센스를 샀는데 샘플도 부탁한다고 적어뒀는데아무것도 안왔네요ㅋㅋㅋ징하다싸게팔때 구성품 있을때나 구매해야지 그냥은 진짜 별로네요,20점,2018.06.29
613,배송중 중간에사고로인해 미배달로다시 물건을보내서 7일주문해서23일에받았네요선물하는입장에서 신경쓰이고 너무하네요다음에는이용하기좀그렇네요다시는주문을안해질듯합니다,20점,2018.07.24
614,배송은 좀 느렸는데 해외배송상품이라 어쩔수 없다고 생각하구요포장은 에어캡으로 꼼꼼하게 잘 되어있었습니다화장품이야 와이프가 늘 쓰는거니 좋은거겠지요,100점,2019.02.27
615,"마눌님 스킨선물로 구입했는데~ 많이 좋아하네요~ 배송이 빠르고, 가격이 저렴합니다~ 많이 파세요~~ ^^",100점,2018.02.15
616,가격이사악하네요ㅜㅠ샘플잘왔고꾸준히사용하는제품입니다우연인지는모르지만사용후얼굴이매끄럽고밝아진것도같고..직구보다빨리받았고믿고구매합니다.,100점,2018.04.12
617,계속 쓰던건데 여름에 사용하니 피부가 좀 따가웠어요. 이상있는제품인가 싶어 문의했는데 이후로는 크게 이상없이 잘 사용하고있어요.,100점,2018.08.21
618,"안전하게 잘 받았습니다쿠폰,적립금,카드추가할인으로 싸게 구입해서 좋았습니다. 피부가 예민한데 저한테는 피테라에센스가 제일 잘 맞아요",100점,2017.06.09
619,예전엔 sk2라인부터 타 고가브랜드 구매시 얼굴에 이것저것 기능 넣듯 발랐었어요 구매시 최고치로 돈이 몇백 나오더라구요ㅎㅎ,100점,2018.11.20
620,가장 저렴하게 구매했어요근데 배송은 열흘정도 걸렸어요추석전에 필요했었는데 다행히 추선전에 와서 다행이구요아직 써보기 전인데 정품이길 바래요~,80점,2017.10.01
621,트리트먼트 에센스 중 가장 효과가 좋긴 한데가격이 너무 심하게 비싸네요..간만에 할인이 되어 구매 했네요..,80점,2018.08.09
622,솔직히 진품이겠지 하면서 쓰고 있어요..원래도 알콜이 많이 함유 되었있나 싶게 휘발성이 느껴져요..효과가 있겠지 하고 믿고 꾸준히 쓰볼게요,60점,2017.05.19
623,다른 백화점 비교 해도 화장품은 롯데가 압도적으로 저렴하고요. 에스케이투 요 화장품 선물해서 싫어한 적을 못봤네요~!^^,100점,2018.07.17
624,늘 사용하던 제품. 해외배송은 제품성분을 믿을 수 없어 쓱으로 배송해요. 피부가 즉각적으로 투명해집니다. 떨어지면 재구매또할거에요.,100점,2018.11.09
625,대용량 저렴하게 구매하였지만 배송이 매우 느려요정품인지도 약간의심스럽고 3스킨으로 발라서 빨리 소진하려구요,80점,2019.01.13
626,일단 빠른배송이 가장 맘에들었구요. 상품도 안전하게 포장되어 왔습니다.선물용으로 용량크게.구입했는데 마음에 드셨으면좋겠네요.,100점,2018.07.10
627,말해 뭐하겠어요. 정말 좋아요. 출산하고 남편이 선물해줬는데요. 피부가 확실히 좋아졌어요. 화이트닝 효과도 좋구요.,100점,2019.02.11
628,개인차가 있겠지만 저는 피부가 맑아지는 느낌이 들어 쓰게 되네요. 다른 브랜드랑 번갈아 쓰는데 저에게는 잘 맞습니다.,100점,2017.07.27
629,두번째 구매입니다. 인터넷면세점과 가격등 샘플 비교후 여기서 구매했어요. 추가 샘플이랑 사은품까지 잘 받았습니다. 잘 쓸께요~~,100점,2017.12.06
630,"늘 쓰던 제품이라 롯데닷컴에서 바로 구매했어요,인터넷으로 샀는데 사은품도 오고 상품권도 받고백화점보다 더 좋은 가격에 구매했네요^^",100점,2018.10.27
631,말이 필요없죠ㅎ 애정템입니다.바르는 즉시 피곤하고 칙칙한안색이 화사하고 환하게 ㅎ 금액은 고가지만 이제품 따라올 상품은 아직은 없는듯하네요,100점,2018.09.07
632,할인도 많이되고 사은품도 좋아서 구매했는데 꼼꼼히 포장되어 있어 만족합니다. 모바일 상품권도 제때에 잘 오겠죠? 추천합니다.,100점,2018.10.18
633,피테라쓴후 피부가 밝아지고 좋아졌어요~^^ 빠른개선보다는 천천히 개선되는거같아요 안쓰면 칙칙해지는. 좋은구성 좋습니다,100점,2017.10.21
634,"쫌시러워 보이지 않을까 하지만,화장솜 조차도 사은품이 없네요포장은 박스가 상품의 세배 정도 차이가 나는크기에 보내고. 영 아니네요",60점,2018.09.08
635,발효 화장품이 맞지않아서 고민하다가 출산으로 피부가 안좋아져서..한번 구매해?어요~~2틀째..살짝 울긋불긋해짐..ㅠ,20점,2018.09.20
636,"항상 쓰던 제품인데, 집에서 간편하게 받아볼 수 있으니 너무 좋았습니다.할인행사 덕분에 백화점보다 훨씬 싸게 샀네요. 만족스럽습니다~",100점,2018.10.31
637,해외배송이라 오래걸릴거라 생각했는데 생각보다 빨리받았어요십년넘게 에센스는 요아이로 쓰고있어요에센스로는 갑이네요잘쓸게요,100점,2017.03.11
638,해외배송이라 일주일 거뜬히 넘기고 도착따로 관리 받지 않아 큰 맘 먹고 가격비교후 구매 했네요 피부 좋아지길 기대하며...,100점,2017.04.26
639,판매자분도 친절하고 물건도 좋아요. 단지 택배기사님이 물건을 던지고 가서; ...그런 부분만 개선 되었음 해요. 다행히 물건은 이상 없어요,100점,2017.08.23
640,샘플도 많이 주시고 ㅎㅎㅎㅎ 넘. 감사해용 ㅎㅎㅎㅎㅎ 앞으로도 자주 이용할게요 ㅋㅋ랑콤만 쓰다가 처음으로 sk2 써보는데 기대되네요~~~,80점,2017.02.02
641,330ml는 플라스틱 용기인가봅니다ㅠ향기 별루;;처음 써보는 제품이라 꾸준히 써보구 효과를 기대해 봅니다 쓸때마다 이 향 어쩔~ㅋ,40점,2017.02.26
642,"꼼꼼하게 포장해서 보내주셔서 감사합니다, 다행히 관세없이 받아서 더 좋네요 , 제조일자도 작년꺼라 안심하고 사용할꺼같아요 ^^",100점,2018.04.25
643,생각보다 빨리온거 같아요~나의싸랑 피테라^^꾸준히 사용하고 있어서 제품은 두말이 필요없고쿠폰사용해서 저렴히 구매했습니당~^,100점,2018.11.15
644,개인별 주관적인 의견으로 인해 상품의 기능 및 효과에 대한 피해의 소지가 있을 수 있어 상품평 등록 및 게시를 제한하고 있습니다.,80점,2019.02.19
645,음... 포장은 꼼꼼히 잘 왔는데 생각보다 샘플을 얼마 안주시네요.ㅜ 다음엔 백화점에서 10퍼센트할인 받고 구매하는게 나을듯...,100점,2019.01.08
646,냄새나 색깔이 제가 아는 그 향기네요.해외배송인데도 그주에 왔고 제조일 검색하니 16년 6월로 되어있어서 유통기한도 괜찮아요,80점,2017.04.16
647,지금까지 썼던 에센스 중에 가장 마음에 드네요 피부에도 잘 맞구요. 비싼 것이 흠입니다만..ㅎㅎ,100점,2017.08.30
648,피부톤이 달라짐을 느낍니다. 포인트행사로 구매하니 백화점보다 훨씬 저렴하게 구매했습니다. 샘플도 좋아요,80점,2018.10.20
649,또 완충공기주머니양옆에 넣어서 안전하게왔네요.11월5일 주문했구 직구인거 감안하면 배송일도 괜찮은거같아요.잘받았습니다.감사합니다.,100점,2018.11.15
650,세관비가있었구요20일걸렸습니다 ㅜ세관비가 스킨하고 클리어로션 20만원이 안됐는데3만8천원정도 나왔습니다 ㅎㄷㄷ,60점,2017.11.26
651,지난주 일요일에 주문햇는데 토요일 오후에 받았습니다.상품도 포장 잘되어서 파손없이 도착했고 택배도 일주일안에 도착해서 좋네요ㅎㅎ,100점,2017.12.03
652,백화점에서 피부테스트후 샘플써보구 구입했어요 처음써보는데 아주 만족합니다 다음에 또 구매할께요,20점,2018.11.04
653,향기가 안좋아서 반품하고 싶었어요 추천해줘서 샀는데 저한테는 별로에요 스킨같아서 바른것 같지 않아요 ㅠㅠ슬프네요,40점,2018.12.29
654,10년째 이것만 써서 이제 지겨워요.제피부에는 이것외에 맞는걸 못찾아서ㅠㅠ그래도 만족하며 쓰고 있어요.,80점,2017.10.13
655,올케한테 선물햇는데 처음써본다며 너무 좋아하더라고용 한병다씀 또 사게될것이라며 말해?죠ㅎ 관리실다닐필요없고 저거하남충분해용^^,100점,2018.02.22
656,사악한 가격이지만 꾸준히 써오고있네요..샘플 좀 잘 챙겨주시지 정말 에누리 없군요. 피테라 빨간병 신선하네요~!,80점,2018.02.08
657,피부좋아진다는말이많아서구매했어요 가격이너무비싸서후덜덜..그래도 비싼만큼 효과를 기대해볼래요,100점,2018.02.27
658,큰 맘먹고 구매했어요 에스케이투 첨 써보는데파우치도 같이 주니까 너무 마음에 쏘옥 드네요너무 예쁘네요 잘 쓸께요 감사합니다 ^^,100점,2018.04.03
659,친구 생일 선물로 주문했는 배송도 빠르고 친구가 마음에 들어하네요. 물건은 비싼 만큼 좋겠죠. 많이 파세요~!,80점,2018.04.03
660,선물포장을 결제할때부터 골라야한다니 좀 불편하네요 전체 다 포장되어 나오는줄알았더니..그게아니어서 좀 그렇습니다,60점,2018.08.29
661,사용하고 5일만에 피부 좋아졌다는 얘기 들었어요. 스킨도 좋은 것 같아 구매할까 고민중이에요.,100점,2019.01.13
